Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,has_cabin,family_size,is_alone,fare_per_person,title,age_group,fare_bin,sex_encoded,Embarked_C,Embarked_Q,Embarked_S,title_Master,title_Miss,title_Mrs,title_Rare,age_group_encoded,fare_bin_encoded
1,2,female,0.8188021213717487,0,0,-0.3641099874338189,S,0,-0.5609748304808925,1,-0.12023107456615106,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,
0,3,male,-0.23407043303763592,0,0,-0.551755920337654,S,0,-0.5609748304808925,1,-0.40132912321473785,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
0,3,male,-0.9109170751579546,0,0,-0.5308736926947507,S,0,-0.5609748304808925,1,-0.3700470519701459,Mr,Teen,Medium,0,False,False,True,False,False,False,False,1,
0,3,male,-2.1141999944829655,4,1,0.19912192715998075,S,0,2.5396987052416584,0,-0.4422307985275025,Master,Child,VHigh,0,False,False,True,True,False,False,False,0,
1,3,male,-1.51255853482046,0,2,-0.2517577203973534,S,0,0.6792945838081278,0,-0.4342267004860459,Master,Child,High,0,False,False,True,True,False,False,False,0,
1,1,female,0.4427762090826827,0,1,0.5594138829706359,S,1,0.059159876663617626,0,0.2939259250101367,Mrs,Adult,VHigh,1,False,False,True,False,False,True,False,2,
0,3,female,1.1948280336608146,1,4,-0.07822934984365013,S,0,2.5396987052416584,0,-0.5114772613999208,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,
0,1,male,0.8188021213717487,0,0,-0.12469965924616723,S,0,-0.5609748304808925,1,0.23841126336480456,Mr,Adult,High,0,False,False,True,False,False,False,False,2,
0,3,male,-0.08366006812200955,0,0,0.5946089659095145,S,0,-0.5609748304808925,1,1.3159526082709134,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,
0,1,male,2.3981109529858253,0,0,0.05353456542424664,S,1,-0.5609748304808925,1,0.5054103503256879,Mr,Senior,VHigh,0,False,False,True,False,False,False,False,3,
0,3,male,-1.8885844471095259,4,1,-0.04940599337879768,Q,0,2.5396987052416584,0,-0.5042809163718222,Master,Child,High,0,False,True,False,True,False,False,False,0,
1,3,female,-2.1141999944829655,1,1,-0.47273757093690794,S,0,0.6792945838081278,0,-0.5445710492213827,Miss,Child,Medium,1,False,False,True,False,True,False,False,0,
0,3,male,-0.6100963453267019,0,0,-0.548226529750121,S,0,-0.5609748304808925,1,-0.39604201258184907,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
0,1,male,2.0220850406967594,0,0,-0.012446215146152687,C,1,-0.5609748304808925,1,0.4065695794140431,Mr,Adult,High,0,True,False,False,False,False,False,False,2,
0,3,male,-0.8357118927001413,1,1,-0.5498924021074366,S,0,0.6792945838081278,0,-0.5830976369465062,Mr,Teen,Low,0,False,False,True,False,False,False,False,1,
0,3,male,-0.3092756154954491,3,1,-0.1354831239546096,S,0,1.9195639980971482,0,-0.49585067721335474,Master,Adult,High,0,False,False,True,True,False,False,False,2,
0,1,female,1.5708539459498805,0,0,-0.05911181749451332,C,1,-0.5609748304808925,1,0.33666340262598765,Miss,Adult,High,1,True,False,False,False,True,False,False,2,
0,2,male,0.06675029679361683,0,0,-0.4288154815385896,S,0,-0.5609748304808925,1,-0.21716143616911202,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
0,3,male,0.5179813915404959,0,0,-0.7346959991247785,S,0,-0.5609748304808925,1,-0.675377691019473,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
0,3,female,-0.5724937540977952,8,2,0.9017647699613317,S,0,5.64037224096421,0,-0.4525179670695247,Miss,Adult,VHigh,1,False,False,True,False,True,False,False,2,
0,2,male,0.06675029679361683,0,0,-0.38058047684230595,C,0,-0.5609748304808925,1,-0.144904257519632,Mr,Adult,High,0,True,False,False,False,False,False,False,2,
0,3,male,-1.51255853482046,4,2,0.003828981316490934,S,0,3.1598334123861687,0,-0.5173308481720477,Master,Child,VHigh,0,False,False,True,True,False,False,False,0,
1,2,male,-2.1141999944829655,2,1,0.18294555363378806,S,1,1.299429290952638,0,-0.33171549988170224,Master,Child,VHigh,0,False,False,True,True,False,False,False,0,
1,3,female,-1.8885844471095259,0,2,-0.21646381452202393,S,0,0.6792945838081278,0,-0.4166029983764166,Miss,Child,High,1,False,False,True,False,True,False,False,0,
0,1,male,0.8188021213717487,0,0,0.44176753005287095,S,1,-0.5609748304808925,1,1.0869925199434538,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,
1,3,female,-0.5724937540977952,1,0,-0.36999230507970715,Q,0,0.059159876663617626,0,-0.4022103083202193,Mrs,Adult,High,1,False,True,False,False,False,True,False,2,
1,1,male,1.1948280336608146,0,0,-0.10999386513144661,S,0,-0.5609748304808925,1,0.26044089100184115,Mr,Adult,High,0,False,False,True,False,False,False,False,2,
0,3,male,0.8188021213717487,1,1,-0.36999230507970715,Q,0,0.6792945838081278,0,-0.49326610255330383,Mr,Adult,High,0,False,True,False,False,False,False,False,2,
0,3,male,0.5179813915404959,0,0,-0.5489135844511608,S,0,-0.5609748304808925,1,-0.3970712367850514,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
1,2,female,0.2171606617092432,0,0,-0.4288154815385896,S,0,-0.5609748304808925,1,-0.21716143616911202,Mrs,Adult,Medium,1,False,False,True,False,False,True,False,2,
0,2,male,-0.7605067102423282,0,0,-0.4288154815385896,S,0,-0.5609748304808925,1,-0.21716143616911202,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
1,3,female,-0.7605067102423282,1,0,-0.5498924021074366,S,0,0.059159876663617626,0,-0.5369576099100228,Miss,Adult,Low,1,False,False,True,False,True,False,False,2,
1,2,male,-1.9637896295673392,1,1,-0.12293496395240078,S,1,0.6792945838081278,0,-0.369900187785899,Master,Child,High,0,False,False,True,True,False,False,False,0,
1,1,female,1.1196228512030013,0,0,-0.08244579513222278,C,1,-0.5609748304808925,1,0.301708551861749,Mrs,Adult,High,1,True,False,False,False,False,True,False,2,
1,1,female,2.172495405612386,0,0,2.7128315501938722,C,1,-0.5609748304808925,1,4.489100173109663,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,
0,3,male,-0.3092756154954491,0,0,-0.5523441521022427,Q,0,-0.5609748304808925,1,-0.4022103083202193,Mr,Adult,Low,0,False,True,False,False,False,False,False,2,
0,3,male,0.969212486287375,0,1,-0.5369513032864824,S,0,0.059159876663617626,0,-0.5272645737497267,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
1,3,female,-0.5724937540977952,0,0,-0.5523441521022427,Q,0,-0.5609748304808925,1,-0.4022103083202193,Miss,Adult,Low,1,False,True,False,False,True,False,False,2,
0,2,female,-0.3844807979532623,0,0,-0.4288154815385896,S,0,-0.5609748304808925,1,-0.21716143616911202,Miss,Adult,Medium,1,False,False,True,False,True,False,False,2,
0,3,male,-0.08366006812200955,0,0,-0.5111679285810251,S,0,-0.5609748304808925,1,-0.34052735093651687,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
0,3,male,-0.3092756154954491,8,2,0.9017647699613317,S,0,5.64037224096421,0,-0.4525179670695247,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,
0,3,male,0.36757102662486957,0,0,-0.581854563268135,S,0,-0.5609748304808925,1,-0.4464176026920134,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
0,3,male,1.2324306248897212,0,0,-0.5646970191586081,C,0,-0.5609748304808925,1,-0.42071519553533004,Mr,Adult,Low,0,True,False,False,False,False,False,False,2,
1,3,male,-0.8357118927001413,0,0,-0.5452853709271769,S,0,-0.5609748304808925,1,-0.39163608705444175,Mr,Teen,Medium,0,False,False,True,False,False,False,False,1,
0,3,female,-2.038994812025152,0,1,-0.48852100564435524,S,1,0.059159876663617626,0,-0.4909897076974768,Miss,Child,Medium,1,False,False,True,False,True,False,False,0,
0,3,male,0.2171606617092432,1,0,-0.3617570603754636,S,0,0.059159876663617626,0,-0.39604201258184907,Mr,Adult,High,0,False,False,True,False,False,False,False,2,
1,3,male,-0.23407043303763592,0,0,-0.29263982803627664,C,0,-0.5609748304808925,1,-0.013167084250153211,Mr,Adult,High,0,True,False,False,False,False,False,False,2,
1,3,female,-0.9861222576157678,0,0,-0.5523441521022427,Q,0,-0.5609748304808925,1,-0.4022103083202193,Miss,Teen,Low,1,False,True,False,False,True,False,False,1,
1,1,male,0.8188021213717487,0,0,-0.005288611034635832,C,1,-0.5609748304808925,1,0.4172918397775416,Mr,Adult,High,0,True,False,False,False,False,False,False,2,
0,3,male,-0.3844807979532623,0,0,-0.5688146415107299,S,0,-0.5609748304808925,1,-0.4268834912737003,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
1,2,female,0.4427762090826827,0,0,-0.2405813168701657,S,0,-0.5609748304808925,1,0.06481779758495625,Miss,Adult,High,1,False,False,True,False,True,False,False,2,
0,3,male,-0.5348911628688886,0,0,-0.5641087873940193,S,0,-0.5609748304808925,1,-0.4198340104298486,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
0,2,male,0.06675029679361683,0,0,-0.4288154815385896,S,0,-0.5609748304808925,1,-0.21716143616911202,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
0,3,male,-0.3092756154954491,1,0,-0.5523441521022427,Q,0,0.059159876663617626,0,-0.5387939996698461,Mr,Adult,Low,0,False,True,False,False,False,False,False,2,
1,1,female,0.14195547925143,1,0,1.9305821262271863,C,1,0.059159876663617626,0,1.3209471654487823,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,
1,3,female,-0.15886525057982273,0,0,-0.548226529750121,S,0,-0.5609748304808925,1,-0.39604201258184907,Miss,Adult,Medium,1,False,False,True,False,True,False,False,2,
0,2,male,0.969212486287375,1,0,-0.09940569336884779,S,0,0.059159876663617626,0,-0.19953773405948275,Mr,Adult,High,0,False,False,True,False,False,False,False,2,
1,1,female,0.2171606617092432,0,0,1.060392053454471,C,1,-0.5609748304808925,1,2.0137066974549334,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,
0,2,male,0.06675029679361683,0,0,-0.4876386579974721,S,0,-0.5609748304808925,1,-0.30527994671725833,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
1,3,male,-0.9861222576157678,0,0,-0.5452853709271769,S,0,-0.5609748304808925,1,-0.39163608705444175,Mr,Teen,Medium,0,False,False,True,False,False,False,False,1,
0,2,male,-0.15886525057982273,0,0,-0.4288154815385896,S,0,-0.5609748304808925,1,-0.21716143616911202,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
0,3,male,1.6460591284076938,0,0,-0.5452853709271769,S,0,-0.5609748304808925,1,-0.39163608705444175,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
0,3,male,-0.3092756154954491,0,0,-0.5489135844511608,S,0,-0.5609748304808925,1,-0.3970712367850514,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
1,1,male,0.6683917564561223,1,0,1.3829383533949904,S,1,0.059159876663617626,0,0.910755498847161,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,
0,3,male,-0.5348911628688886,0,0,-0.5146973191685581,S,0,-0.5609748304808925,1,-0.3458144615694057,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
1,2,male,-0.7605067102423282,0,0,-0.4876386579974721,S,0,-0.5609748304808925,1,-0.30527994671725833,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
0,3,male,-0.6476989365556084,0,0,-0.5641087873940193,S,0,-0.5609748304808925,1,-0.4198340104298486,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
0,2,male,-0.8357118927001413,0,0,-0.4288154815385896,S,0,-0.5609748304808925,1,-0.21716143616911202,Mr,Teen,Medium,0,False,False,True,False,False,False,False,1,
0,3,female,-0.5724937540977952,3,1,-0.1354831239546096,S,0,1.9195639980971482,0,-0.49585067721335474,Miss,Adult,High,1,False,False,True,False,True,False,False,2,
1,1,female,0.4427762090826827,1,0,1.229409862837307,S,1,0.059159876663617626,0,0.79576084258183,Mrs,Adult,VHigh,1,False,False,True,False,False,True,False,2,
0,3,male,-0.008454885664196365,0,0,-0.551755920337654,S,0,-0.5609748304808925,1,-0.40132912321473785,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
0,2,male,2.2477005880701992,0,0,-0.4170508462468131,S,0,-0.5609748304808925,1,-0.19953773405948275,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
1,3,female,-1.8133792646517128,4,2,0.003828981316490934,S,0,3.1598334123861687,0,-0.5173308481720477,Miss,Child,VHigh,1,False,False,True,False,True,False,False,0,
0,2,male,-0.3844807979532623,0,0,-0.4876386579974721,S,0,-0.5609748304808925,1,-0.30527994671725833,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
0,3,female,-0.5724937540977952,0,0,-0.5570500062189534,S,0,-0.5609748304808925,1,-0.409259789164071,Miss,Adult,Low,1,False,False,True,False,True,False,False,2,
0,2,male,1.1196228512030013,1,0,-0.12293496395240078,S,0,0.059159876663617626,0,-0.21716143616911202,Mr,Adult,High,0,False,False,True,False,False,False,False,2,
1,2,female,-1.5877637172782733,0,2,-0.11705264630651252,S,0,0.6792945838081278,0,-0.3669629041009608,Miss,Child,High,1,False,False,True,False,True,False,False,0,
0,2,male,-0.7605067102423282,0,0,-0.4876386579974721,S,0,-0.5609748304808925,1,-0.30527994671725833,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
0,2,male,0.29236584416705635,0,0,-0.4458742027116655,S,0,-0.5609748304808925,1,-0.24271580422807446,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
0,3,female,-0.5724937540977952,1,0,-0.3945992162559869,C,0,0.059159876663617626,0,-0.4206411759864696,Miss,Adult,Medium,1,True,False,False,False,True,False,False,2,
1,3,female,-0.5724937540977952,1,0,-0.36999230507970715,Q,0,0.059159876663617626,0,-0.4022103083202193,Miss,Adult,High,1,False,True,False,False,True,False,False,2,
0,2,male,-0.008454885664196365,0,0,-0.4876386579974721,S,0,-0.5609748304808925,1,-0.30527994671725833,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
0,3,male,-0.5348911628688886,0,0,-0.5670499462169634,S,0,-0.5609748304808925,1,-0.4242399359572559,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
0,3,male,0.06675029679361683,0,0,-0.5646970191586081,C,0,-0.5609748304808925,1,-0.42071519553533004,Mr,Adult,Low,0,True,False,False,False,False,False,False,2,
0,1,male,1.1196228512030013,2,0,1.3829383533949904,Q,1,0.6792945838081278,0,0.38204443555828305,Rare,Adult,VHigh,0,False,True,False,False,False,False,True,2,
0,3,female,-0.3092756154954491,0,0,-0.551755920337654,S,0,-0.5609748304808925,1,-0.40132912321473785,Miss,Adult,Low,1,False,False,True,False,True,False,False,2,
1,2,female,-0.3844807979532623,0,2,-0.3935215756632601,S,0,0.6792945838081278,0,-0.5050152372930568,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,
1,1,male,0.5931865739983091,1,1,0.501865992977382,S,1,0.6792945838081278,0,-0.05791131407955404,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,
0,2,male,1.8716746757811333,1,0,-0.12293496395240078,S,0,0.059159876663617626,0,-0.21716143616911202,Rare,Adult,High,0,False,False,True,False,False,False,True,2,
0,3,male,-0.3092756154954491,0,0,-0.5641087873940193,S,0,-0.5609748304808925,1,-0.4198340104298486,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
0,3,female,-0.008454885664196365,1,1,-0.48852100564435524,S,1,0.6792945838081278,0,-0.5524523688048087,Mrs,Adult,Medium,1,False,False,True,False,False,True,False,2,
0,1,male,2.4733161354436386,0,0,-0.10999386513144661,S,1,-0.5609748304808925,1,0.26044089100184115,Mr,Senior,High,0,False,False,True,False,False,False,False,3,
0,3,male,0.06675029679361683,1,0,-0.3558747427295753,S,0,0.059159876663617626,0,-0.39163608705444175,Mr,Adult,High,0,False,False,True,False,False,False,False,2,
0,3,female,0.8940073038295618,0,2,-0.2591106174547137,S,0,0.6792945838081278,0,-0.43789830509221855,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,
1,3,female,-0.008454885664196365,0,2,-0.3759734456620463,C,0,0.6792945838081278,0,-0.4962527326041491,Mrs,Adult,High,1,True,False,False,False,False,True,False,2,
1,1,female,0.4427762090826827,0,0,1.1288222310926181,C,0,-0.5609748304808925,1,2.116216723145803,Mrs,Adult,VHigh,1,True,False,False,False,False,True,False,2,
1,1,female,0.06675029679361683,0,0,1.3005859063525549,S,1,-0.5609748304808925,1,2.37352277394639,Miss,Adult,VHigh,1,False,False,True,False,True,False,False,2,
1,1,female,0.4427762090826827,0,0,5.124238728242953,C,0,-0.5609748304808925,1,8.101445198430158,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,
1,2,female,1.5708539459498805,0,1,-0.12293496395240078,S,0,0.059159876663617626,0,-0.21716143616911202,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,
0,3,male,-0.3092756154954491,0,0,-0.5523441521022427,Q,0,-0.5609748304808925,1,-0.4022103083202193,Mr,Adult,Low,0,False,True,False,False,False,False,False,2,
1,3,male,-1.9637896295673392,4,2,0.003828981316490934,S,0,3.1598334123861687,0,-0.5173308481720477,Master,Child,VHigh,0,False,False,True,True,False,False,False,0,
0,1,male,1.7212643108655068,1,1,1.139410402855217,S,1,0.6792945838081278,0,0.26044089100184115,Mr,Adult,VHigh,0,False,False,True,False,False,False,False,2,
0,1,male,0.8188021213717487,0,0,-0.7346959991247785,S,1,-0.5609748304808925,1,-0.675377691019473,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
0,3,female,-0.5724937540977952,0,0,-0.5523441521022427,Q,0,-0.5609748304808925,1,-0.4022103083202193,Miss,Adult,Low,1,False,True,False,False,True,False,False,2,
0,2,male,0.5179813915404959,0,0,-0.4876386579974721,S,0,-0.5609748304808925,1,-0.30527994671725833,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
0,3,male,-0.9861222576157678,4,1,0.19912192715998075,S,0,2.5396987052416584,0,-0.4422307985275025,Mr,Teen,VHigh,0,False,False,True,False,False,False,False,1,
1,3,male,-0.3092756154954491,1,0,-0.551755920337654,S,0,0.059159876663617626,0,-0.5383534071171054,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
1,1,female,2.172495405612386,0,1,2.876164687803722,S,1,0.059159876663617626,0,2.0291996939795083,Mrs,Adult,VHigh,1,False,False,True,False,False,True,False,2,
1,1,female,0.4427762090826827,0,0,2.456656616715439,S,1,-0.5609748304808925,1,4.105344059672485,Miss,Adult,VHigh,1,False,False,True,False,True,False,False,2,
0,1,male,0.8188021213717487,0,0,-0.005288611034635832,S,0,-0.5609748304808925,1,0.4172918397775416,Mr,Adult,High,0,False,False,True,False,False,False,False,2,
1,3,male,-0.3092756154954491,0,0,-0.7346959991247785,S,0,-0.5609748304808925,1,-0.675377691019473,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
1,2,female,0.8940073038295618,0,1,-0.2758752227454952,S,0,0.059159876663617626,0,-0.33171549988170224,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,
0,1,male,0.5931865739983091,0,1,-0.03587666279325473,C,1,0.059159876663617626,0,-0.15195373836348375,Mr,Adult,High,0,True,False,False,False,False,False,False,2,
1,3,female,-0.5724937540977952,0,0,-0.5523441521022427,Q,0,-0.5609748304808925,1,-0.4022103083202193,Miss,Adult,Low,1,False,True,False,False,True,False,False,2,
1,1,female,2.548521317901452,1,0,1.0996059358090202,S,1,0.059159876663617626,0,0.6985361651536383,Miss,Senior,VHigh,1,False,False,True,False,True,False,False,3,
0,3,female,1.1948280336608146,0,0,-0.5523441521022427,S,0,-0.5609748304808925,1,-0.4022103083202193,Miss,Adult,Low,1,False,False,True,False,True,False,False,2,
0,2,male,0.06675029679361683,0,0,-0.7346959991247785,S,0,-0.5609748304808925,1,-0.675377691019473,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
0,3,male,-1.6629688997360863,4,1,-0.04940599337879768,Q,0,2.5396987052416584,0,-0.5042809163718222,Master,Child,High,0,False,True,False,True,False,False,False,0,
1,3,female,0.4427762090826827,1,1,-0.2582282698078304,S,0,0.6792945838081278,0,-0.43745771253947785,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,
0,3,male,2.6989316828170784,0,0,-0.5523441521022427,Q,0,-0.5609748304808925,1,-0.4022103083202193,Mr,Senior,Low,0,False,True,False,False,False,False,False,3,
0,3,male,-0.08366006812200955,0,0,-0.5498924021074366,S,0,-0.5609748304808925,1,-0.39853752880057264,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
0,3,male,-0.9861222576157678,0,0,-0.5111679285810251,S,0,-0.5609748304808925,1,-0.34052735093651687,Mr,Teen,Medium,0,False,False,True,False,False,False,False,1,
1,3,male,-0.7605067102423282,0,0,-0.5452853709271769,S,0,-0.5609748304808925,1,-0.39163608705444175,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
0,1,male,0.8188021213717487,0,0,-0.12293496395240078,S,1,-0.5609748304808925,1,0.24105481868124892,Mr,Adult,High,0,False,False,True,False,False,False,False,2,
0,3,male,0.29236584416705635,0,0,-0.5308736926947507,C,0,-0.5609748304808925,1,-0.3700470519701459,Mr,Adult,Medium,0,True,False,False,False,False,False,False,2,
1,3,male,0.06675029679361683,0,0,-0.5111679285810251,S,0,-0.5609748304808925,1,-0.34052735093651687,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
0,3,male,-0.5348911628688886,0,0,-0.5489135844511608,S,0,-0.5609748304808925,1,-0.3970712367850514,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
1,2,male,0.969212486287375,0,0,-0.4288154815385896,S,0,-0.5609748304808925,1,-0.21716143616911202,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
1,3,female,-0.5348911628688886,0,0,-0.5523441521022427,Q,0,-0.5609748304808925,1,-0.4022103083202193,Miss,Adult,Low,1,False,True,False,False,True,False,False,2,
1,1,female,-0.23407043303763592,0,0,1.1205869863883744,S,0,-0.5609748304808925,1,2.103880131669062,Miss,Adult,VHigh,1,False,False,True,False,True,False,False,2,
1,1,female,-0.7605067102423282,1,0,1.4083311422087608,C,1,0.059159876663617626,0,0.929774998163873,Mrs,Adult,VHigh,1,True,False,False,False,False,True,False,2,
0,2,male,0.5179813915404959,0,0,-0.4317566403615337,C,1,-0.5609748304808925,1,-0.22156736169651933,Mr,Adult,Medium,0,True,False,False,False,False,False,False,2,
0,3,female,-0.3844807979532623,0,0,-0.5264619544603346,S,0,-0.5609748304808925,1,-0.363438163679035,Miss,Adult,Medium,1,False,False,True,False,True,False,False,2,
0,3,male,-0.3844807979532623,0,0,-0.5489135844511608,S,0,-0.5609748304808925,1,-0.3970712367850514,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
0,1,male,0.8188021213717487,0,0,-0.08244579513222278,C,0,-0.5609748304808925,1,0.301708551861749,Mr,Adult,High,0,True,False,False,False,False,False,False,2,
0,3,male,-0.42208338918216887,0,0,-0.5645981962221572,C,0,-0.5609748304808925,1,-0.4205671564376092,Mr,Adult,Low,0,True,False,False,False,False,False,False,2,
0,1,female,-2.038994812025152,1,2,2.831164957812677,S,1,1.299429290952638,0,0.6600583363376848,Miss,Child,VHigh,1,False,False,True,False,True,False,False,0,
1,1,male,0.8188021213717487,0,0,-0.017053246326412325,S,1,-0.5609748304808925,1,0.3996681376679123,Mr,Adult,High,0,False,False,True,False,False,False,False,2,
1,1,female,1.5708539459498805,0,1,5.089287879132724,C,1,0.059159876663617626,0,3.6868551541176506,Mrs,Adult,VHigh,1,True,False,False,False,False,True,False,2,
1,3,female,-0.5724937540977952,0,0,-0.5523441521022427,Q,0,-0.5609748304808925,1,-0.4022103083202193,Miss,Adult,Low,1,False,True,False,False,True,False,False,2,
1,3,male,-0.3092756154954491,2,0,-0.1876404580571715,Q,0,0.6792945838081278,0,-0.4022103083202193,Mr,Adult,High,0,False,True,False,False,False,False,False,2,
0,3,male,-0.7605067102423282,0,0,-0.7346959991247785,S,0,-0.5609748304808925,1,-0.675377691019473,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
1,2,female,-0.08366006812200955,0,0,-0.4441095074178991,Q,1,-0.5609748304808925,1,-0.2400722489116301,Miss,Adult,Medium,1,False,True,False,False,True,False,False,2,
0,3,male,-0.3092756154954491,0,0,-0.5452853709271769,S,0,-0.5609748304808925,1,-0.39163608705444175,Mr,Adult,Medium,0,False,False,True,False,False,False,False,2,
1,1,male,-2.1202164090795903,1,2,2.831164957812677,S,1,1.299429290952638,0,0.6600583363376848,Master,Child,VHigh,0,False,False,True,True,False,False,False,0,
1,1,female,0.4427762090826827,0,0,1.8743071697725027,C,0,-0.5609748304808925,1,3.232970805245837,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,
1,1,female,-0.9109170751579546,1,0,1.827641567424142,C,1,0.059159876663617626,0,1.2438434687191542,Mrs,Teen,VHigh,1,True,False,False,False,False,True,False,1,
0,2,male,0.06675029679361683,1,0,-0.16999350511950675,C,0,0.059159876663617626,0,-0.2524088403883706,Mr,Adult,High,0,True,False,False,False,False,False,False,2,
1,1,female,0.06675029679361683,0,0,0.6048065517804263,C,1,-0.5609748304808925,1,1.3312288332595401,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,
1,1,female,-0.3844807979532623,0,0,1.2219581428434958,C,1,-0.5609748304808925,1,2.255736523266894,Miss,Adult,VHigh,1,True,False,False,False,True,False,False,2,
1,1,female,-0.8357118927001413,2,2,5.124238728242953,C,1,1.9195639980971482,0,1.0799868868704532,Miss,Teen,VHigh,1,True,False,False,False,True,False,False,1,
0,2,female,-0.23407043303763592,1,1,-0.12293496395240078,S,0,0.6792945838081278,0,-0.369900187785899,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,
0,3,male,-0.08366006812200955,0,0,-0.5489135844511608,S,0,-0.5609748304808925,1,-0.3970712367850514,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
0,2,male,1.0444176687451883,1,1,-0.11705264630651252,S,0,0.6792945838081278,0,-0.3669629041009608,Mr,Adult,High,0,False,False,True,False,False,False,False,2,
1,3,female,-0.23407043303763592,0,0,-0.5498924021074366,S,0,-0.5609748304808925,1,-0.39853752880057264,Miss,Adult,Low,1,False,False,True,False,True,False,False,2,
1,2,female,-0.3844807979532623,1,0,-0.12293496395240078,S,0,0.059159876663617626,0,-0.21716143616911202,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,
0,2,male,1.8716746757811333,0,0,-0.40528621095503664,S,0,-0.5609748304808925,1,-0.1819140319498535,Rare,Adult,Medium,0,False,False,True,False,False,False,True,2,
1,1,female,0.14195547925143,0,2,3.144497195392677,S,1,0.6792945838081278,0,1.2616633813789375,Miss,Adult,VHigh,1,False,False,True,False,True,False,False,2,
1,1,female,0.8188021213717487,1,1,2.4299908943630983,C,1,0.6792945838081278,0,0.9048809314772847,Mrs,Adult,VHigh,1,True,False,False,False,False,True,False,2,
0,3,male,-0.5348911628688886,0,0,-0.5641087873940193,S,0,-0.5609748304808925,1,-0.4198340104298486,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
0,3,male,-0.15886525057982273,0,0,-0.5489135844511608,S,0,-0.5609748304808925,1,-0.3970712367850514,Mr,Adult,Low,0,False,False,True,False,False,False,False,2,
1,2,female,0.06675029679361683,0,0,-0.4441095074178991,Q,0,-0.5609748304808925,1,-0.2400722489116301,Miss,Adult,Medium,1,False,True,False,False,True,False,False,2,
1,2,female,-0.5348911628688886,1,1,-0.052347152201741805,S,0,0.6792945838081278,0,-0.33465278356664047,Mrs,Adult,High,1,False,False,True,False,False,True,False,2,
